latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
43.75,-94.75,0.5482,0.7635000000000001,0.0,0.0,1.0
43.75,-94.25,0.5656000000000001,0.7050000000000001,1.0,0.0,1.0
43.75,-93.75,0.6266,0.9490000000000001,1.0,0.0,1.0
43.75,-93.25,0.6734,0.931,1.0,0.0,1.0
43.75,-92.75,0.62465,0.8425,1.0,0.0,1.0
43.75,-92.25,0.7218500000000001,0.87,1.0,0.0,1.0
43.75,-91.75,0.68775,1.0,1.0,0.0,1.0
43.75,-91.25,0.6916999999999999,1.0,1.0,0.0,1.0
43.75,-90.75,0.70275,1.0,1.0,0.0,1.0
43.75,-90.25,0.7403000000000001,0.998,1.0,0.0,1.0
43.75,-89.75,0.73565,1.0,1.0,0.0,1.0
43.75,-89.25,0.68485,0.9724999999999999,1.0,0.0,1.0
43.75,-88.75,0.75845,1.0,1.0,0.0,1.0
43.75,-88.25,0.7074499999999999,0.994,1.0,0.0,1.0
43.75,-87.75,0.6688000000000001,0.994,1.0,0.0,1.0
43.75,-87.25,0.70455,1.0,1.0,0.0,1.0
43.75,-86.75,0.6767999999999998,0.9684999999999999,1.0,0.0,1.0
43.75,-86.25,0.6465000000000001,0.9195,1.0,0.0,1.0
43.75,-85.75,0.6071,0.9450000000000001,1.0,0.0,1.0
43.75,-85.25,0.6392,0.9095,1.0,0.0,1.0
43.75,-84.75,0.6676500000000001,0.98,1.0,0.0,1.0
43.75,-84.25,0.6341,0.9255,1.0,0.0,1.0
43.75,-83.75,0.51895,0.366,0.0,0.0,1.0
43.75,-83.25,0.6211,0.9804999999999999,1.0,0.0,1.0
43.75,-82.75,0.58705,0.878,1.0,0.0,1.0
43.75,-82.25,0.5972500000000001,1.0,1.0,0.0,1.0
43.75,-81.75,0.6958,1.0,1.0,0.0,1.0
43.75,-81.25,0.78695,1.0,1.0,0.0,1.0
43.75,-80.75,0.6870499999999999,1.0,1.0,0.0,1.0
43.75,-80.25,0.6878,1.0,1.0,0.0,1.0
43.75,-79.75,0.7472,1.0,1.0,0.0,1.0
43.75,-79.25,0.6947,1.0,1.0,0.0,1.0
43.75,-78.75,0.66715,0.994,1.0,0.0,1.0
43.75,-78.25,0.69745,1.0,1.0,0.0,1.0
43.75,-77.75,0.66555,0.982,1.0,0.0,1.0
43.75,-77.25,0.5744999999999999,0.817,0.0,0.0,1.0
43.75,-76.75,0.58685,0.886,1.0,0.0,1.0
43.75,-76.25,0.6754,0.976,1.0,0.0,1.0
43.75,-75.75,0.73705,1.0,1.0,0.0,1.0
43.75,-75.25,0.7570499999999999,1.0,1.0,0.0,1.0
43.75,-74.75,0.8163499999999999,1.0,1.0,0.0,1.0
43.75,-74.25,0.8346499999999999,1.0,1.0,0.0,1.0
43.75,-73.75,0.82325,1.0,1.0,0.0,1.0
43.75,-73.25,0.6952499999999999,1.0,1.0,0.0,1.0
43.75,-72.75,0.8820500000000001,1.0,1.0,0.0,1.0
43.75,-72.25,0.80195,1.0,1.0,0.0,1.0
43.75,-71.75,0.7858499999999999,1.0,1.0,0.024,1.0
43.75,-71.25,0.77435,1.0,1.0,0.051,1.0
43.75,-70.75,0.7472000000000001,1.0,1.0,0.0,1.0
43.75,-70.25,0.6112500000000001,1.0,1.0,0.0,1.0
43.75,-69.75,0.57725,0.825,1.0,0.0,1.0
43.75,-69.25,0.6729999999999999,1.0,1.0,0.0,1.0
43.75,-68.75,0.63505,1.0,1.0,0.0,1.0
43.75,-68.25,0.66615,1.0,1.0,0.0,1.0
43.75,-67.75,0.6226,0.874,1.0,0.0,1.0
43.75,-67.25,0.5018,0.508,0.0,0.0,1.0
43.75,-66.75,0.57145,0.744,1.0,0.0,1.0
43.75,-66.25,0.6606,1.0,1.0,0.0,1.0
43.75,-65.75,0.62915,1.0,1.0,0.0,1.0
43.75,-65.25,0.6386000000000001,0.9844999999999999,1.0,0.0,1.0
43.75,-64.75,0.6292,0.876,1.0,0.0,1.0
43.75,-64.25,0.58545,0.9530000000000001,0.0,0.0,1.0
43.25,-127.75,0.71985,1.0,1.0,0.0,1.0
43.25,-127.25,0.75765,1.0,1.0,0.0,1.0
43.25,-126.75,0.72065,1.0,1.0,0.0,1.0
43.25,-126.25,0.7609999999999999,1.0,1.0,0.0,1.0
43.25,-125.75,0.77665,1.0,1.0,0.193,1.0
43.25,-125.25,0.73695,0.963,1.0,0.0,1.0
43.25,-124.75,0.6533,0.9585,1.0,0.0,1.0
43.25,-124.25,0.7478499999999999,1.0,1.0,0.0,1.0
43.25,-123.75,0.82025,1.0,1.0,0.0,1.0
43.25,-123.25,0.79195,0.937,1.0,0.0,1.0
43.25,-122.75,0.8074999999999999,0.9784999999999999,1.0,0.0,1.0
43.25,-122.25,0.8189499999999998,0.988,1.0,0.004,1.0
43.25,-121.75,0.7797,0.9585,1.0,0.181,1.0
43.25,-121.25,0.7271,0.8895,1.0,0.0,1.0
43.25,-120.75,0.653,0.8685,0.8,0.0,1.0
43.25,-120.25,0.6475,0.89,1.0,0.0,1.0
43.25,-119.75,0.7074499999999999,0.9075,1.0,0.0,1.0
43.25,-119.25,0.6812499999999999,0.9075,1.0,0.0,1.0
43.25,-118.75,0.7515499999999999,0.925,1.0,0.0,1.0
43.25,-118.25,0.6609499999999999,0.817,0.8,0.0,1.0
43.25,-117.75,0.6852999999999999,0.898,1.0,0.0,1.0
43.25,-117.25,0.6696,0.9055,1.0,0.0,1.0
43.25,-116.75,0.79315,1.0,1.0,0.0,1.0
43.25,-116.25,0.6255999999999999,1.0,1.0,0.0,1.0
43.25,-115.75,0.77185,0.9470000000000001,1.0,0.0,1.0
43.25,-115.25,0.7586499999999999,0.967,1.0,0.114,1.0
43.25,-114.75,0.6098,0.789,1.0,0.0,1.0
43.25,-114.25,0.7022,0.9605,1.0,0.0,1.0
43.25,-113.75,0.60435,0.8975,1.0,0.0,1.0
43.25,-113.25,0.6562999999999999,0.8935,1.0,0.0,1.0
43.25,-112.75,0.68245,0.884,0.8,0.0,1.0
43.25,-112.25,0.7043999999999999,0.994,1.0,0.0,1.0
43.25,-111.75,0.8511500000000002,1.0,1.0,0.008,1.0
43.25,-111.25,0.84825,1.0,1.0,0.161,1.0
43.25,-110.75,0.8713000000000001,1.0,1.0,0.276,1.0
43.25,-110.25,0.8316500000000001,1.0,1.0,0.0,1.0
43.25,-109.75,0.88605,1.0,1.0,0.02,1.0
43.25,-109.25,0.6660999999999999,0.754,1.0,0.0,1.0
43.25,-108.75,0.599,0.892,1.0,0.0,1.0
43.25,-108.25,0.5817,0.9645,1.0,0.0,1.0
43.25,-107.75,0.5956499999999999,0.7344999999999999,1.0,0.0,1.0
43.25,-107.25,0.6663,0.868,1.0,0.0,1.0
43.25,-106.75,0.66075,0.732,1.0,0.0,1.0
43.25,-106.25,0.7441,1.0,1.0,0.0,1.0
43.25,-105.75,0.8067,1.0,1.0,0.0,1.0
43.25,-105.25,0.6917,0.9664999999999999,1.0,0.0,1.0
43.25,-104.75,0.6322500000000001,0.8089999999999999,0.0,0.0,1.0
43.25,-104.25,0.56665,0.673,0.0,0.0,1.0
43.25,-103.75,0.62225,0.8485,0.0,0.0,1.0
43.25,-103.25,0.56,0.87,0.0,0.0,1.0
43.25,-102.75,0.63025,0.8089999999999999,1.0,0.0,1.0
43.25,-102.25,0.59215,0.7955,1.0,0.0,1.0
43.25,-101.75,0.54525,0.6615,0.0,0.0,1.0
43.25,-101.25,0.6142,0.8485,0.8,0.0,1.0
43.25,-100.75,0.5622499999999999,0.7324999999999999,0.0,0.0,1.0
43.25,-100.25,0.6202500000000001,0.7225,1.0,0.0,1.0
43.25,-99.75,0.5141499999999999,0.5215000000000001,0.0,0.0,1.0
43.25,-99.25,0.6073,0.687,1.0,0.0,1.0
43.25,-98.75,0.62875,0.929,1.0,0.0,1.0
43.25,-98.25,0.6181,0.88,1.0,0.0,1.0
43.25,-97.75,0.56225,0.724,0.0,0.0,1.0
43.25,-97.25,0.50765,0.51,0.0,0.0,1.0
43.25,-96.75,0.437,0.244,0.0,0.0,1.0
43.25,-96.25,0.46274999999999994,0.13949999999999999,0.0,0.0,1.0
43.25,-95.75,0.48995,0.4525,0.0,0.0,1.0
43.25,-95.25,0.4765999999999999,0.4075,0.0,0.0,1.0
43.25,-94.75,0.5247999999999999,0.618,0.0,0.0,1.0
43.25,-94.25,0.55965,0.8345,1.0,0.0,1.0
43.25,-93.75,0.58545,0.886,1.0,0.0,1.0
43.25,-93.25,0.5883999999999999,0.839,1.0,0.0,1.0
43.25,-92.75,0.5417000000000001,0.6315,1.0,0.0,1.0
43.25,-92.25,0.6836500000000001,0.931,1.0,0.0,1.0
43.25,-91.75,0.7019499999999999,1.0,1.0,0.012,1.0
43.25,-91.25,0.7031000000000001,1.0,1.0,0.0,1.0
43.25,-90.75,0.6325,0.8605,1.0,0.0,1.0
43.25,-90.25,0.62585,0.8445,1.0,0.0,1.0
43.25,-89.75,0.69095,1.0,1.0,0.0,1.0
43.25,-89.25,0.82365,1.0,1.0,0.0,1.0
43.25,-88.75,0.81695,1.0,1.0,0.0,1.0
43.25,-88.25,0.8001999999999999,1.0,1.0,0.0,1.0
43.25,-87.75,0.7243999999999999,0.996,1.0,0.0,1.0
43.25,-87.25,0.6561,1.0,1.0,0.0,1.0
43.25,-86.75,0.6487999999999999,1.0,1.0,0.0,1.0
43.25,-86.25,0.5526,0.7995,0.0,0.0,1.0
43.25,-85.75,0.55175,0.813,0.0,0.0,1.0
43.25,-85.25,0.5780000000000001,0.8935,1.0,0.0,1.0
43.25,-84.75,0.55515,0.7045,1.0,0.0,1.0
43.25,-84.25,0.5217499999999999,0.5705,0.0,0.0,1.0
43.25,-83.75,0.62285,0.6045,1.0,0.0,1.0
43.25,-83.25,0.626,0.7875,1.0,0.0,1.0
43.25,-82.75,0.6087,0.874,1.0,0.0,1.0
43.25,-82.25,0.5665500000000001,0.8069999999999999,1.0,0.0,1.0
43.25,-81.75,0.6113000000000001,0.9824999999999999,1.0,0.0,1.0
43.25,-81.25,0.66965,0.9824999999999999,1.0,0.0,1.0
43.25,-80.75,0.69845,0.984,1.0,0.0,1.0
43.25,-80.25,0.6357999999999999,1.0,1.0,0.0,1.0
43.25,-79.75,0.60395,0.9764999999999999,1.0,0.0,1.0
43.25,-79.25,0.628,0.9724999999999999,1.0,0.0,1.0
43.25,-78.75,0.56495,0.736,0.0,0.0,1.0
43.25,-78.25,0.5673,0.7989999999999999,1.0,0.0,1.0
43.25,-77.75,0.5909500000000001,0.9115,1.0,0.0,1.0
43.25,-77.25,0.6543,1.0,1.0,0.0,1.0
43.25,-76.75,0.65215,1.0,1.0,0.0,1.0
43.25,-76.25,0.5968500000000001,0.998,1.0,0.0,1.0
43.25,-75.75,0.6479999999999999,0.986,1.0,0.0,1.0
43.25,-75.25,0.797,1.0,1.0,0.0,1.0
43.25,-74.75,0.8675,1.0,1.0,0.0,1.0
43.25,-74.25,0.76,1.0,1.0,0.0,1.0
43.25,-73.75,0.6614,0.9704999999999999,1.0,0.0,1.0
43.25,-73.25,0.6818500000000001,1.0,1.0,0.0,1.0
43.25,-72.75,0.83905,1.0,1.0,0.051,1.0
43.25,-72.25,0.6953,1.0,1.0,0.0,1.0
43.25,-71.75,0.6909500000000001,1.0,1.0,0.0,1.0
43.25,-71.25,0.722,0.982,1.0,0.0,1.0
43.25,-70.75,0.6832999999999999,1.0,1.0,0.0,1.0
43.25,-70.25,0.68335,0.9844999999999999,1.0,0.0,1.0
43.25,-69.75,0.67615,0.9685,1.0,0.0,1.0
43.25,-69.25,0.6218,0.7715000000000001,1.0,0.0,1.0
43.25,-68.75,0.6601999999999999,0.9724999999999999,1.0,0.0,1.0
43.25,-68.25,0.6535,1.0,1.0,0.0,1.0
43.25,-67.75,0.60475,0.992,1.0,0.0,1.0
43.25,-67.25,0.65845,0.99,1.0,0.0,1.0
43.25,-66.75,0.60215,1.0,1.0,0.0,1.0
43.25,-66.25,0.5422631578947369,0.673,0.0,0.0,1.0
43.25,-65.75,0.5308947368421052,0.941,0.0,0.0,1.0
43.25,-65.25,0.5621052631578948,0.917,1.0,0.0,1.0
43.25,-64.75,0.5373157894736842,0.969,1.0,0.0,1.0
43.25,-64.25,0.59335,0.9390000000000001,1.0,0.0,1.0
42.75,-127.75,0.7664,1.0,1.0,0.0,1.0
42.75,-127.25,0.7529000000000001,1.0,1.0,0.0,1.0
42.75,-126.75,0.7582500000000001,1.0,1.0,0.0,1.0
42.75,-126.25,0.7967,1.0,1.0,0.0,1.0
42.75,-125.75,0.7121999999999999,0.929,1.0,0.0,1.0
42.75,-125.25,0.7708,1.0,1.0,0.024,1.0
42.75,-124.75,0.6689499999999999,1.0,1.0,0.0,1.0
42.75,-124.25,0.79765,0.99,1.0,0.0,1.0
42.75,-123.75,0.8201,0.998,1.0,0.0,1.0
42.75,-123.25,0.7895000000000001,0.996,1.0,0.0,1.0
42.75,-122.75,0.73765,0.9115,1.0,0.0,1.0
42.75,-122.25,0.8242499999999999,0.986,1.0,0.252,1.0
42.75,-121.75,0.6174999999999999,0.726,0.0,0.0,1.0
42.75,-121.25,0.7102999999999999,0.935,1.0,0.0,1.0
42.75,-120.75,0.72795,0.9530000000000001,1.0,0.063,1.0
42.75,-120.25,0.5980000000000001,0.8975,0.0,0.0,1.0
42.75,-119.75,0.67495,0.9015,0.8,0.0,1.0
42.75,-119.25,0.5837,0.756,1.0,0.0,1.0
42.75,-118.75,0.6825000000000001,0.8115,1.0,0.0,1.0
42.75,-118.25,0.69485,0.8645,0.8,0.0,1.0
42.75,-117.75,0.69525,0.925,1.0,0.0,1.0
42.75,-117.25,0.7057,0.9665,1.0,0.0,1.0
42.75,-116.75,0.6892,0.9804999999999999,1.0,0.0,1.0
42.75,-116.25,0.6272,0.8525,1.0,0.0,1.0
42.75,-115.75,0.6203000000000001,0.821,0.0,0.0,1.0
42.75,-115.25,0.6724,0.886,0.8,0.0,1.0
42.75,-114.75,0.7039500000000001,0.929,1.0,0.0,1.0
42.75,-114.25,0.7448,0.992,1.0,0.0,1.0
42.75,-113.75,0.7464999999999999,0.996,1.0,0.0,1.0
42.75,-113.25,0.7588999999999999,1.0,1.0,0.0,1.0
42.75,-112.75,0.7279000000000001,1.0,1.0,0.0,1.0
42.75,-112.25,0.7739499999999999,0.9664999999999999,1.0,0.0,1.0
42.75,-111.75,0.7693,0.959,1.0,0.0,1.0
42.75,-111.25,0.8080999999999999,0.992,1.0,0.035,1.0
42.75,-110.75,0.75215,0.9605,1.0,0.0,1.0
42.75,-110.25,0.7673,0.947,1.0,0.039,1.0
42.75,-109.75,0.7423500000000001,0.998,1.0,0.0,1.0
42.75,-109.25,0.8258000000000001,1.0,1.0,0.0,1.0
42.75,-108.75,0.80985,0.9410000000000001,1.0,0.0,1.0
42.75,-108.25,0.5556,0.7030000000000001,0.0,0.0,1.0
42.75,-107.75,0.5650999999999999,0.7909999999999999,0.0,0.0,1.0
42.75,-107.25,0.6937500000000001,0.8069999999999999,1.0,0.0,1.0
42.75,-106.75,0.6274,0.7304999999999999,1.0,0.0,1.0
42.75,-106.25,0.6301000000000001,0.7875000000000001,1.0,0.0,1.0
42.75,-105.75,0.7365999999999999,0.998,1.0,0.012,1.0
42.75,-105.25,0.7842499999999999,0.961,1.0,0.0,1.0
42.75,-104.75,0.6481999999999999,0.984,1.0,0.0,1.0
42.75,-104.25,0.6323,0.88,1.0,0.0,1.0
42.75,-103.75,0.6402,0.8935,1.0,0.0,1.0
42.75,-103.25,0.59995,0.927,1.0,0.0,1.0
42.75,-102.75,0.6978500000000001,0.9764999999999999,1.0,0.0,1.0
42.75,-102.25,0.6995500000000001,0.9545,1.0,0.0,1.0
42.75,-101.75,0.5661499999999999,0.819,0.0,0.0,1.0
42.75,-101.25,0.5082000000000001,0.447,0.0,0.0,1.0
42.75,-100.75,0.5445,0.5549999999999999,1.0,0.0,1.0
42.75,-100.25,0.5309,0.61,0.0,0.0,1.0
42.75,-99.75,0.5714,0.5495,0.2,0.0,1.0
42.75,-99.25,0.6813,0.9764999999999999,1.0,0.0,1.0
42.75,-98.75,0.6429499999999999,0.9315,1.0,0.0,1.0
42.75,-98.25,0.5305500000000001,0.577,0.0,0.0,1.0
42.75,-97.75,0.48805,0.40349999999999997,0.0,0.0,1.0
42.75,-97.25,0.58775,0.681,1.0,0.0,1.0
42.75,-96.75,0.47539999999999993,0.427,0.0,0.0,1.0
42.75,-96.25,0.4668,0.4665,0.0,0.0,1.0
42.75,-95.75,0.45985,0.2835,0.0,0.0,1.0
42.75,-95.25,0.40449999999999997,0.1315,0.0,0.0,1.0
42.75,-94.75,0.45945,0.33649999999999997,0.0,0.0,1.0
42.75,-94.25,0.4878,0.384,0.0,0.0,1.0
42.75,-93.75,0.49544999999999995,0.5255,0.0,0.0,1.0
42.75,-93.25,0.5180999999999999,0.5785,0.0,0.0,1.0
42.75,-92.75,0.65005,0.9450000000000001,1.0,0.0,1.0
42.75,-92.25,0.6034,0.813,1.0,0.0,1.0
42.75,-91.75,0.6133999999999998,0.872,1.0,0.0,1.0
42.75,-91.25,0.7799,1.0,1.0,0.118,1.0
42.75,-90.75,0.7840499999999999,1.0,1.0,0.0,1.0
42.75,-90.25,0.7275499999999999,0.974,1.0,0.0,1.0
42.75,-89.75,0.7450499999999999,1.0,1.0,0.0,1.0
42.75,-89.25,0.6998,0.9665,1.0,0.0,1.0
42.75,-88.75,0.7215,1.0,1.0,0.0,1.0
42.75,-88.25,0.6986000000000001,1.0,1.0,0.0,1.0
42.75,-87.75,0.6329,0.9095,1.0,0.0,1.0
42.75,-87.25,0.66185,1.0,1.0,0.0,1.0
42.75,-86.75,0.51195,0.496,0.0,0.0,1.0
42.75,-86.25,0.5921,0.789,0.0,0.0,1.0
42.75,-85.75,0.62755,0.9115,1.0,0.0,1.0
42.75,-85.25,0.48275000000000007,0.2855,0.0,0.0,1.0
42.75,-84.75,0.5496000000000001,0.5115000000000001,1.0,0.0,1.0
42.75,-84.25,0.54765,0.5355,1.0,0.0,1.0
42.75,-83.75,0.62625,0.821,1.0,0.0,1.0
42.75,-83.25,0.5557,0.628,1.0,0.0,1.0
42.75,-82.75,0.5570999999999999,0.8939999999999999,0.0,0.0,1.0
42.75,-82.25,0.5393499999999999,0.433,1.0,0.0,1.0
42.75,-81.75,0.601,0.9450000000000001,1.0,0.0,1.0
42.75,-81.25,0.5119999999999999,0.46849999999999997,0.0,0.0,1.0
42.75,-80.75,0.6132,1.0,1.0,0.0,1.0
42.75,-80.25,0.6079,1.0,1.0,0.0,1.0
42.75,-79.75,0.5976,0.994,1.0,0.0,1.0
42.75,-79.25,0.6567000000000001,1.0,1.0,0.0,1.0
42.75,-78.75,0.67185,1.0,1.0,0.0,1.0
42.75,-78.25,0.6603999999999999,1.0,1.0,0.0,1.0
42.75,-77.75,0.6309,0.99,1.0,0.0,1.0
42.75,-77.25,0.6939,1.0,1.0,0.0,1.0
42.75,-76.75,0.6935,1.0,1.0,0.0,1.0
42.75,-76.25,0.6998,1.0,1.0,0.0,1.0
42.75,-75.75,0.7565500000000001,1.0,1.0,0.0,1.0
42.75,-75.25,0.67635,1.0,1.0,0.0,1.0
42.75,-74.75,0.6789000000000001,1.0,1.0,0.0,1.0
42.75,-74.25,0.62345,0.9824999999999999,1.0,0.0,1.0
42.75,-73.75,0.63425,0.994,1.0,0.0,1.0
42.75,-73.25,0.65825,1.0,1.0,0.0,1.0
42.75,-72.75,0.75945,1.0,1.0,0.0,1.0
42.75,-72.25,0.5677000000000001,0.9135,1.0,0.0,1.0
42.75,-71.75,0.6665500000000001,1.0,1.0,0.0,1.0
42.75,-71.25,0.6829,1.0,1.0,0.0,1.0
42.75,-70.75,0.7801,0.986,1.0,0.0,1.0
42.75,-70.25,0.6903,0.996,1.0,0.0,1.0
42.75,-69.75,0.6033000000000001,0.992,1.0,0.0,1.0
42.75,-69.25,0.6378,1.0,1.0,0.0,1.0
42.75,-68.75,0.5955,0.878,1.0,0.0,1.0
42.75,-68.25,0.7118,0.988,1.0,0.0,1.0
42.75,-67.75,0.7057,0.992,1.0,0.0,1.0
42.75,-67.25,0.6809000000000001,0.9425,1.0,0.0,1.0
42.75,-66.75,0.6613,0.9155,1.0,0.0,1.0
42.75,-66.25,0.5737368421052631,0.709,1.0,0.0,1.0
42.75,-65.75,0.5872631578947369,0.996,1.0,0.0,1.0
42.75,-65.25,0.6291052631578947,1.0,1.0,0.0,1.0
42.75,-64.75,0.5710526315789474,1.0,1.0,0.0,1.0
42.75,-64.25,0.6575,1.0,1.0,0.0,1.0
42.25,-127.75,0.7608499999999999,0.988,1.0,0.039,1.0
42.25,-127.25,0.7158,1.0,1.0,0.0,1.0
42.25,-126.75,0.7806,0.9704999999999999,1.0,0.0,1.0
42.25,-126.25,0.8163,1.0,1.0,0.028,1.0
42.25,-125.75,0.9073,1.0,1.0,0.39,1.0
42.25,-125.25,0.7314,1.0,1.0,0.012,1.0
42.25,-124.75,0.67425,0.9764999999999999,1.0,0.0,1.0
42.25,-124.25,0.7803,0.994,1.0,0.0,1.0
42.25,-123.75,0.796,0.976,1.0,0.0,1.0
42.25,-123.25,0.7035,0.9465,1.0,0.0,1.0
42.25,-122.75,0.6969000000000001,0.9155,1.0,0.0,1.0
42.25,-122.25,0.7917499999999998,0.965,0.8,0.126,1.0
42.25,-121.75,0.59925,0.726,0.0,0.0,1.0
42.25,-121.25,0.689,0.8485,1.0,0.004,1.0
42.25,-120.75,0.7173499999999999,0.7955,1.0,0.0,1.0
42.25,-120.25,0.65495,0.927,1.0,0.0,1.0
42.25,-119.75,0.6182,0.823,1.0,0.0,1.0
42.25,-119.25,0.6963,0.9115,0.8,0.0,1.0
42.25,-118.75,0.67635,0.955,1.0,0.0,1.0
42.25,-118.25,0.51155,0.437,0.0,0.0,1.0
42.25,-117.75,0.7273999999999999,0.969,1.0,0.0,1.0
42.25,-117.25,0.7487999999999999,0.9664999999999999,1.0,0.0,1.0
42.25,-116.75,0.6387999999999999,0.9470000000000001,1.0,0.0,1.0
42.25,-116.25,0.6865500000000001,0.9664999999999999,1.0,0.0,1.0
42.25,-115.75,0.6903500000000001,0.9744999999999999,1.0,0.0,1.0
42.25,-115.25,0.7891999999999999,0.996,1.0,0.0,1.0
42.25,-114.75,0.6748999999999999,0.965,1.0,0.0,1.0
42.25,-114.25,0.8166999999999998,1.0,1.0,0.039,1.0
42.25,-113.75,0.7798,0.902,1.0,0.0,1.0
42.25,-113.25,0.66235,0.8029999999999999,1.0,0.0,1.0
42.25,-112.75,0.7502,0.978,1.0,0.0,1.0
42.25,-112.25,0.7533,0.9604999999999999,1.0,0.012,1.0
42.25,-111.75,0.76145,0.9804999999999999,1.0,0.0,1.0
42.25,-111.25,0.7732,0.9390000000000001,1.0,0.0,1.0
42.25,-110.75,0.82735,0.998,1.0,0.0,1.0
42.25,-110.25,0.73125,0.915,0.8,0.008,1.0
42.25,-109.75,0.6713,0.866,1.0,0.0,1.0
42.25,-109.25,0.6875999999999999,0.9844999999999999,1.0,0.0,1.0
42.25,-108.75,0.73175,0.8955,0.8,0.0,1.0
42.25,-108.25,0.7661,0.986,1.0,0.0,1.0
42.25,-107.75,0.6480999999999999,0.825,1.0,0.0,1.0
42.25,-107.25,0.73365,0.8545,0.8,0.256,1.0
42.25,-106.75,0.67835,0.7755000000000001,1.0,0.071,1.0
42.25,-106.25,0.7062499999999999,0.9505,1.0,0.0,1.0
42.25,-105.75,0.8274000000000001,0.992,1.0,0.0,1.0
42.25,-105.25,0.73385,0.815,1.0,0.0,1.0
42.25,-104.75,0.6935,0.9684999999999999,1.0,0.0,1.0
42.25,-104.25,0.5769,0.6595,0.0,0.0,1.0
42.25,-103.75,0.5771499999999999,0.6890000000000001,1.0,0.0,1.0
42.25,-103.25,0.64985,0.831,1.0,0.0,1.0
42.25,-102.75,0.66915,0.9430000000000001,1.0,0.0,1.0
42.25,-102.25,0.6045,0.8365,1.0,0.0,1.0
42.25,-101.75,0.5510999999999999,0.8325,0.0,0.0,1.0
42.25,-101.25,0.55965,0.764,1.0,0.0,1.0
42.25,-100.75,0.577,0.705,1.0,0.0,1.0
42.25,-100.25,0.49544999999999995,0.431,0.0,0.0,1.0
42.25,-99.75,0.5206500000000001,0.5155000000000001,0.0,0.0,1.0
42.25,-99.25,0.56345,0.6855,0.0,0.0,1.0
42.25,-98.75,0.6234,0.9390000000000001,1.0,0.0,1.0
42.25,-98.25,0.6224999999999999,0.9175,1.0,0.0,1.0
42.25,-97.75,0.58305,0.8485,0.0,0.0,1.0
42.25,-97.25,0.52885,0.476,0.0,0.0,1.0
42.25,-96.75,0.5069000000000001,0.6045,0.0,0.0,1.0
42.25,-96.25,0.45845,0.34650000000000003,0.0,0.0,1.0
42.25,-95.75,0.52075,0.482,1.0,0.0,1.0
42.25,-95.25,0.44405,0.104,0.0,0.0,1.0
42.25,-94.75,0.3548,0.0645,0.0,0.0,1.0
42.25,-94.25,0.4236000000000001,0.309,0.0,0.0,1.0
42.25,-93.75,0.5014000000000001,0.39349999999999996,1.0,0.0,1.0
42.25,-93.25,0.50375,0.496,0.0,0.0,1.0
42.25,-92.75,0.5636,0.616,1.0,0.0,1.0
42.25,-92.25,0.57165,1.0,1.0,0.0,1.0
42.25,-91.75,0.5627500000000001,0.6910000000000001,1.0,0.0,1.0
42.25,-91.25,0.6936500000000001,0.9704999999999999,1.0,0.031,1.0
42.25,-90.75,0.7968999999999999,0.994,1.0,0.0,1.0
42.25,-90.25,0.7251,0.9510000000000001,1.0,0.0,1.0
42.25,-89.75,0.74,0.961,1.0,0.0,1.0
42.25,-89.25,0.7259500000000001,0.9704999999999999,1.0,0.0,1.0
42.25,-88.75,0.6883999999999999,1.0,1.0,0.0,1.0
42.25,-88.25,0.7083,0.998,1.0,0.0,1.0
42.25,-87.75,0.6174999999999999,0.98,1.0,0.0,1.0
42.25,-87.25,0.6005999999999999,0.9135,1.0,0.0,1.0
42.25,-86.75,0.47395,0.2695,0.0,0.0,1.0
42.25,-86.25,0.52525,0.6025,0.0,0.0,1.0
42.25,-85.75,0.5327,0.699,0.0,0.0,1.0
42.25,-85.25,0.5203,0.522,0.0,0.0,1.0
42.25,-84.75,0.5539,0.6375,1.0,0.0,1.0
42.25,-84.25,0.5787000000000001,0.9175,1.0,0.0,1.0
42.25,-83.75,0.5727,0.75,1.0,0.0,1.0
42.25,-83.25,0.55885,0.9135,0.0,0.0,1.0
42.25,-82.75,0.5188999999999999,0.63,0.0,0.0,1.0
42.25,-82.25,0.5711,0.7735000000000001,1.0,0.0,1.0
42.25,-81.75,0.53835,0.677,0.0,0.0,1.0
42.25,-81.25,0.59805,0.992,1.0,0.0,1.0
42.25,-80.75,0.612,0.992,1.0,0.0,1.0
42.25,-80.25,0.59275,0.9804999999999999,1.0,0.0,1.0
42.25,-79.75,0.59175,0.9175,1.0,0.0,1.0
42.25,-79.25,0.7215,1.0,1.0,0.0,1.0
42.25,-78.75,0.7173,1.0,1.0,0.0,1.0
42.25,-78.25,0.71755,1.0,1.0,0.0,1.0
42.25,-77.75,0.66405,1.0,1.0,0.0,1.0
42.25,-77.25,0.68285,1.0,1.0,0.0,1.0
42.25,-76.75,0.6815,1.0,1.0,0.0,1.0
42.25,-76.25,0.7525499999999999,1.0,1.0,0.0,1.0
42.25,-75.75,0.70355,1.0,1.0,0.0,1.0
42.25,-75.25,0.6478499999999999,1.0,1.0,0.0,1.0
42.25,-74.75,0.67205,1.0,1.0,0.0,1.0
42.25,-74.25,0.65615,1.0,1.0,0.0,1.0
42.25,-73.75,0.60795,0.9195,1.0,0.0,1.0
42.25,-73.25,0.62065,1.0,1.0,0.0,1.0
