latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
42.75,-118.75,0.8,0.843,1.0,0.185,1.0
42.75,-118.25,0.8847272727272727,0.988,1.0,0.417,1.0
42.75,-117.75,0.847090909090909,1.0,1.0,0.161,1.0
42.75,-117.25,0.8374545454545455,1.0,1.0,0.283,1.0
42.75,-116.75,0.829,1.0,1.0,0.177,1.0
42.75,-116.25,0.7269999999999999,1.0,1.0,0.087,1.0
42.75,-115.75,0.7111818181818181,0.984,1.0,0.028,1.0
42.75,-115.25,0.7271818181818182,0.941,1.0,0.0,1.0
42.75,-114.75,0.8170909090909091,0.98,1.0,0.0,1.0
42.75,-114.25,0.8313636363636363,1.0,1.0,0.0,1.0
42.75,-113.75,0.8576363636363635,1.0,1.0,0.071,1.0
42.75,-113.25,0.9001818181818181,1.0,1.0,0.016,1.0
42.75,-112.75,0.906909090909091,1.0,1.0,0.169,1.0
42.75,-112.25,0.9315454545454546,1.0,1.0,0.508,1.0
42.75,-111.75,0.9574545454545454,1.0,1.0,0.807,1.0
42.75,-111.25,0.8837272727272727,1.0,1.0,0.374,1.0
42.75,-110.75,0.9116363636363637,1.0,1.0,0.547,1.0
42.75,-110.25,0.9083636363636365,0.984,1.0,0.646,1.0
42.75,-109.75,0.966,1.0,1.0,0.764,1.0
42.75,-109.25,0.9981818181818182,1.0,1.0,0.98,1.0
42.75,-108.75,0.887,1.0,1.0,0.382,1.0
42.75,-108.25,0.6550909090909091,0.819,0.8,0.091,1.0
42.75,-107.75,0.7837272727272726,0.984,0.8,0.0,1.0
42.75,-107.25,0.811,1.0,1.0,0.0,1.0
42.75,-106.75,0.7924545454545455,1.0,1.0,0.0,1.0
42.75,-106.25,0.7003636363636363,0.945,1.0,0.063,1.0
42.75,-105.75,0.8575454545454545,1.0,1.0,0.016,1.0
42.75,-105.25,0.8829999999999999,0.988,1.0,0.228,1.0
42.75,-104.75,0.6668181818181819,1.0,1.0,0.0,1.0
42.75,-104.25,0.6865454545454545,0.835,1.0,0.0,1.0
42.75,-103.75,0.6407272727272728,0.811,1.0,0.016,1.0
42.75,-103.25,0.568,0.882,1.0,0.0,1.0
42.75,-102.75,0.6685454545454544,0.858,1.0,0.0,1.0
42.75,-102.25,0.6968181818181818,0.862,1.0,0.0,1.0
42.75,-101.75,0.5208181818181818,0.48,0.0,0.0,1.0
42.75,-101.25,0.4884545454545453,0.22,0.0,0.0,1.0
42.75,-100.75,0.5694545454545454,0.925,1.0,0.0,1.0
42.75,-100.25,0.5415454545454546,0.929,0.0,0.0,1.0
42.75,-99.75,0.6433636363636364,0.976,0.0,0.0,1.0
42.75,-99.25,0.718,0.996,1.0,0.0,1.0
42.75,-98.75,0.6686363636363636,0.961,1.0,0.0,1.0
42.75,-98.25,0.597,0.972,1.0,0.0,1.0
42.75,-97.75,0.49254545454545445,0.488,0.0,0.0,1.0
42.75,-97.25,0.6026363636363636,0.866,1.0,0.0,1.0
42.75,-96.75,0.46209090909090905,0.362,0.0,0.0,1.0
42.75,-96.25,0.5490909090909091,0.634,0.0,0.0,1.0
42.75,-95.75,0.5125454545454545,0.622,0.0,0.0,1.0
42.75,-95.25,0.4634545454545455,0.228,0.0,0.0,1.0
42.75,-94.75,0.49890909090909086,0.575,0.0,0.0,1.0
42.75,-94.25,0.5232727272727273,0.528,0.0,0.0,1.0
42.75,-93.75,0.45809090909090905,0.437,0.0,0.0,1.0
42.75,-93.25,0.44599999999999995,0.492,0.0,0.0,1.0
42.75,-92.75,0.5483636363636364,0.437,0.0,0.0,1.0
42.75,-92.25,0.45999999999999996,0.382,0.0,0.0,1.0
42.75,-91.75,0.4681818181818182,0.268,0.2,0.047,1.0
42.75,-91.25,0.6262727272727273,0.484,1.0,0.118,1.0
42.75,-90.75,0.6080909090909091,0.5,0.4,0.0,1.0
42.75,-90.25,0.5264545454545455,0.5,0.0,0.0,1.0
42.75,-89.75,0.5471818181818182,0.476,0.0,0.0,1.0
42.75,-89.25,0.46027272727272733,0.413,0.0,0.0,1.0
42.75,-88.75,0.4936363636363636,0.504,0.0,0.0,1.0
42.75,-88.25,0.4946363636363637,0.484,0.0,0.0,1.0
42.75,-87.75,0.4288181818181819,0.272,0.0,0.0,1.0
42.75,-87.25,0.49863636363636366,0.394,0.0,0.0,1.0
42.75,-86.75,0.2859090909090909,0.106,0.0,0.0,1.0
42.75,-86.25,0.4326363636363636,0.169,0.0,0.0,1.0
42.75,-85.75,0.45454545454545453,0.24,0.0,0.0,1.0
42.75,-85.25,0.28,0.02,0.0,0.0,1.0
42.75,-84.75,0.40518181818181825,0.323,0.0,0.0,1.0
42.75,-84.25,0.38981818181818184,0.209,0.0,0.0,1.0
42.75,-83.75,0.48254545454545456,0.579,0.0,0.0,1.0
42.75,-83.25,0.44090909090909086,0.563,0.0,0.0,1.0
42.75,-82.75,0.4646363636363636,0.142,0.0,0.0,1.0
42.75,-82.25,0.47454545454545455,0.201,0.0,0.0,1.0
42.75,-81.75,0.5522727272727272,0.894,0.0,0.0,1.0
42.75,-81.25,0.44309090909090915,0.067,0.0,0.0,1.0
42.75,-80.75,0.48318181818181816,0.13,0.0,0.0,1.0
42.75,-80.25,0.5086363636363637,0.413,0.0,0.0,1.0
42.75,-79.75,0.6238181818181818,0.992,1.0,0.0,1.0
42.75,-79.25,0.734090909090909,1.0,1.0,0.0,1.0
42.75,-78.75,0.7248181818181819,1.0,1.0,0.0,1.0
42.75,-78.25,0.7422727272727272,1.0,1.0,0.0,1.0
42.75,-77.75,0.6921818181818181,0.98,1.0,0.0,1.0
42.75,-77.25,0.7100909090909091,1.0,1.0,0.087,1.0
42.75,-76.75,0.782,1.0,1.0,0.0,1.0
42.75,-76.25,0.777,1.0,1.0,0.0,1.0
42.75,-75.75,0.8769090909090909,1.0,1.0,0.138,1.0
42.75,-75.25,0.7333636363636363,1.0,1.0,0.0,1.0
42.75,-74.75,0.7365454545454546,1.0,1.0,0.0,1.0
42.75,-74.25,0.6481818181818182,1.0,1.0,0.0,1.0
42.75,-73.75,0.706090909090909,1.0,1.0,0.0,1.0
42.75,-73.25,0.7237272727272728,1.0,1.0,0.0,1.0
42.75,-72.75,0.7917272727272727,1.0,1.0,0.0,1.0
42.75,-72.25,0.6278181818181818,1.0,1.0,0.0,1.0
42.75,-71.75,0.6664545454545455,1.0,1.0,0.0,1.0
42.75,-71.25,0.6560909090909091,1.0,1.0,0.0,1.0
42.75,-70.75,0.8081818181818182,0.972,1.0,0.0,1.0
42.75,-70.25,0.8063636363636365,1.0,1.0,0.0,1.0
42.75,-69.75,0.7258181818181818,1.0,1.0,0.0,1.0
42.75,-69.25,0.7050909090909091,1.0,1.0,0.0,1.0
42.75,-68.75,0.6503636363636364,0.945,1.0,0.0,1.0
42.75,-68.25,0.8207272727272726,1.0,1.0,0.0,1.0
42.75,-67.75,0.7501818181818181,1.0,1.0,0.0,1.0
42.75,-67.25,0.7305454545454545,1.0,1.0,0.0,1.0
42.75,-66.75,0.7759999999999999,1.0,1.0,0.0,1.0
42.75,-66.25,0.6744,0.8545,1.0,0.0,1.0
42.75,-65.75,0.7074999999999999,1.0,1.0,0.0,1.0
42.75,-65.25,0.7988,1.0,1.0,0.0,1.0
42.75,-64.75,0.7409000000000001,1.0,1.0,0.0,1.0
42.75,-64.25,0.8131818181818182,1.0,1.0,0.0,1.0
42.25,-127.75,0.7594545454545455,0.976,1.0,0.039,1.0
42.25,-127.25,0.6739999999999999,1.0,1.0,0.0,1.0
42.25,-126.75,0.6536363636363636,0.941,1.0,0.0,1.0
42.25,-126.25,0.7347272727272728,1.0,1.0,0.028,1.0
42.25,-125.75,0.9048181818181817,1.0,1.0,0.402,1.0
42.25,-125.25,0.7538181818181818,1.0,1.0,0.012,1.0
42.25,-124.75,0.7505454545454545,1.0,1.0,0.0,1.0
42.25,-124.25,0.845,1.0,1.0,0.0,1.0
42.25,-123.75,0.8602727272727274,0.98,0.8,0.098,1.0
42.25,-123.25,0.7877272727272728,0.98,1.0,0.0,1.0
42.25,-122.75,0.752,1.0,1.0,0.0,1.0
42.25,-122.25,0.8064545454545455,0.969,1.0,0.161,1.0
42.25,-121.75,0.6478181818181818,0.85,1.0,0.0,1.0
42.25,-121.25,0.738090909090909,0.713,1.0,0.197,1.0
42.25,-120.75,0.8147272727272727,0.969,1.0,0.331,1.0
42.25,-120.25,0.7656363636363637,1.0,1.0,0.016,1.0
42.25,-119.75,0.762090909090909,0.988,1.0,0.185,1.0
42.25,-119.25,0.831909090909091,0.953,0.8,0.0,1.0
42.25,-118.75,0.7899090909090908,0.988,1.0,0.134,1.0
42.25,-118.25,0.5621818181818181,0.457,1.0,0.047,1.0
42.25,-117.75,0.9291818181818182,0.969,1.0,0.764,1.0
42.25,-117.25,0.948090909090909,1.0,1.0,0.681,1.0
42.25,-116.75,0.7845454545454547,1.0,1.0,0.075,1.0
42.25,-116.25,0.8094545454545454,0.996,1.0,0.161,1.0
42.25,-115.75,0.813818181818182,1.0,1.0,0.0,1.0
42.25,-115.25,0.9377272727272726,1.0,1.0,0.571,1.0
42.25,-114.75,0.7552727272727272,1.0,1.0,0.0,1.0
42.25,-114.25,0.9634545454545453,1.0,1.0,0.799,1.0
42.25,-113.75,0.9362727272727274,1.0,1.0,0.531,1.0
42.25,-113.25,0.7877272727272728,1.0,1.0,0.169,1.0
42.25,-112.75,0.9155454545454546,1.0,1.0,0.524,1.0
42.25,-112.25,0.8821818181818183,1.0,1.0,0.283,1.0
42.25,-111.75,0.9613636363636364,1.0,1.0,0.689,1.0
42.25,-111.25,0.9441818181818182,1.0,1.0,0.74,1.0
42.25,-110.75,0.9739090909090908,1.0,1.0,0.768,1.0
42.25,-110.25,0.875,0.988,0.8,0.323,1.0
42.25,-109.75,0.8532727272727274,0.965,1.0,0.0,1.0
42.25,-109.25,0.7942727272727272,1.0,1.0,0.071,1.0
42.25,-108.75,0.9481818181818181,0.98,0.8,0.831,1.0
42.25,-108.25,0.8457272727272728,1.0,1.0,0.398,1.0
42.25,-107.75,0.8661818181818183,1.0,1.0,0.189,1.0
42.25,-107.25,0.8185454545454545,0.957,1.0,0.335,1.0
42.25,-106.75,0.8503636363636363,1.0,1.0,0.193,1.0
42.25,-106.25,0.8378181818181818,1.0,1.0,0.047,1.0
42.25,-105.75,0.876909090909091,1.0,1.0,0.244,1.0
42.25,-105.25,0.7923636363636363,0.815,1.0,0.0,1.0
42.25,-104.75,0.7498181818181817,1.0,1.0,0.0,1.0
42.25,-104.25,0.6567272727272727,0.98,0.0,0.0,1.0
42.25,-103.75,0.596909090909091,0.858,1.0,0.0,1.0
42.25,-103.25,0.7123636363636363,0.843,1.0,0.0,1.0
42.25,-102.75,0.7115454545454546,0.969,1.0,0.012,1.0
42.25,-102.25,0.5432727272727272,0.484,0.0,0.0,1.0
42.25,-101.75,0.5318181818181817,0.799,0.0,0.0,1.0
42.25,-101.25,0.5057272727272728,0.748,0.0,0.0,1.0
42.25,-100.75,0.6302727272727272,1.0,1.0,0.0,1.0
42.25,-100.25,0.4860909090909091,0.516,0.0,0.0,1.0
42.25,-99.75,0.5972727272727273,0.807,1.0,0.0,1.0
42.25,-99.25,0.6475454545454545,0.807,0.0,0.0,1.0
42.25,-98.75,0.7161818181818181,1.0,1.0,0.0,1.0
42.25,-98.25,0.713,1.0,1.0,0.0,1.0
42.25,-97.75,0.6814545454545455,0.969,1.0,0.0,1.0
42.25,-97.25,0.5904545454545455,0.874,0.0,0.0,1.0
42.25,-96.75,0.48827272727272725,0.555,0.0,0.0,1.0
42.25,-96.25,0.5175454545454545,0.398,1.0,0.0,1.0
42.25,-95.75,0.565,0.614,1.0,0.0,1.0
42.25,-95.25,0.47136363636363643,0.106,0.0,0.0,1.0
42.25,-94.75,0.3981818181818182,0.094,0.0,0.0,1.0
42.25,-94.25,0.37690909090909097,0.264,0.0,0.0,1.0
42.25,-93.75,0.45172727272727276,0.299,0.0,0.0,1.0
42.25,-93.25,0.4326363636363636,0.429,0.0,0.0,1.0
42.25,-92.75,0.3994545454545454,0.303,0.0,0.0,1.0
42.25,-92.25,0.306,0.079,0.0,0.0,1.0
42.25,-91.75,0.28945454545454546,0.157,0.0,0.0,1.0
42.25,-91.25,0.4862727272727273,0.307,0.0,0.031,1.0
42.25,-90.75,0.6368181818181817,0.677,0.2,0.0,1.0
42.25,-90.25,0.5707272727272726,0.657,0.2,0.0,1.0
42.25,-89.75,0.5315454545454545,0.488,0.0,0.0,1.0
42.25,-89.25,0.5414545454545455,0.606,0.0,0.0,1.0
42.25,-88.75,0.47245454545454546,0.417,0.0,0.0,1.0
42.25,-88.25,0.5451818181818182,0.575,0.0,0.0,1.0
42.25,-87.75,0.47563636363636363,0.441,0.0,0.0,1.0
42.25,-87.25,0.4556363636363636,0.248,0.0,0.0,1.0
42.25,-86.75,0.22681818181818186,0.0,0.0,0.0,1.0
42.25,-86.25,0.3160909090909091,0.035,0.0,0.0,1.0
42.25,-85.75,0.4119999999999999,0.071,0.0,0.0,1.0
42.25,-85.25,0.3962727272727273,0.358,0.0,0.0,1.0
42.25,-84.75,0.39654545454545453,0.13,0.0,0.0,1.0
42.25,-84.25,0.45809090909090905,0.161,0.0,0.0,1.0
42.25,-83.75,0.4173636363636363,0.071,0.0,0.0,1.0
42.25,-83.25,0.3890909090909091,0.094,0.0,0.0,1.0
42.25,-82.75,0.398,0.059,0.0,0.0,1.0
42.25,-82.25,0.40954545454545455,0.213,0.0,0.0,1.0
42.25,-81.75,0.4559090909090909,0.114,0.0,0.0,1.0
42.25,-81.25,0.5336363636363637,0.886,0.0,0.0,1.0
42.25,-80.75,0.5687272727272727,0.984,0.0,0.0,1.0
42.25,-80.25,0.626,0.992,1.0,0.0,1.0
42.25,-79.75,0.5694545454545454,0.835,1.0,0.0,1.0
42.25,-79.25,0.8386363636363636,1.0,1.0,0.146,1.0
42.25,-78.75,0.8442727272727272,1.0,1.0,0.051,1.0
42.25,-78.25,0.8460909090909091,1.0,1.0,0.0,1.0
42.25,-77.75,0.7513636363636365,1.0,1.0,0.004,1.0
42.25,-77.25,0.7512727272727272,1.0,1.0,0.0,1.0
42.25,-76.75,0.7161818181818181,1.0,1.0,0.0,1.0
42.25,-76.25,0.8228181818181818,1.0,1.0,0.0,1.0
42.25,-75.75,0.7530909090909091,1.0,1.0,0.0,1.0
42.25,-75.25,0.7867272727272727,1.0,1.0,0.0,1.0
42.25,-74.75,0.7472727272727273,1.0,1.0,0.0,1.0
42.25,-74.25,0.8010909090909091,1.0,1.0,0.0,1.0
42.25,-73.75,0.6972727272727273,1.0,1.0,0.0,1.0
42.25,-73.25,0.7204545454545455,1.0,1.0,0.0,1.0
42.25,-72.75,0.6446363636363638,0.996,1.0,0.0,1.0
42.25,-72.25,0.6965454545454545,0.98,1.0,0.0,1.0
42.25,-71.75,0.6341818181818181,0.976,0.0,0.0,1.0
42.25,-71.25,0.6710909090909091,0.98,1.0,0.0,1.0
42.25,-70.75,0.7590909090909093,1.0,1.0,0.0,1.0
42.25,-70.25,0.7272727272727273,1.0,1.0,0.0,1.0
42.25,-69.75,0.7773636363636364,1.0,1.0,0.0,1.0
42.25,-69.25,0.7411818181818183,1.0,1.0,0.0,1.0
42.25,-68.75,0.6943636363636364,0.976,1.0,0.0,1.0
42.25,-68.25,0.6552727272727273,0.882,1.0,0.0,1.0
42.25,-67.75,0.7209090909090908,0.937,1.0,0.0,1.0
42.25,-67.25,0.6539999999999999,0.9844999999999999,1.0,0.0,1.0
42.25,-66.75,0.7051000000000001,1.0,1.0,0.0,1.0
42.25,-66.25,0.757,0.984,1.0,0.0,1.0
42.25,-65.75,0.7617272727272728,0.992,1.0,0.0,1.0
42.25,-65.25,0.755909090909091,1.0,1.0,0.0,1.0
42.25,-64.75,0.7641818181818181,1.0,1.0,0.0,1.0
42.25,-64.25,0.7840909090909091,1.0,1.0,0.106,1.0
41.75,-127.75,0.8084545454545455,1.0,1.0,0.13,1.0
41.75,-127.25,0.6832727272727274,0.713,1.0,0.0,1.0
41.75,-126.75,0.8239090909090909,1.0,1.0,0.0,1.0
41.75,-126.25,0.8271818181818182,1.0,1.0,0.232,1.0
41.75,-125.75,0.7312727272727273,1.0,1.0,0.0,1.0
41.75,-125.25,0.7612727272727273,1.0,1.0,0.0,1.0
41.75,-124.75,0.6335454545454545,0.65,1.0,0.0,1.0
41.75,-124.25,0.6138181818181819,0.988,1.0,0.0,1.0
41.75,-123.75,0.6649999999999999,1.0,1.0,0.0,1.0
41.75,-123.25,0.5961818181818181,0.811,1.0,0.0,1.0
41.75,-122.75,0.5102727272727272,0.295,0.0,0.0,1.0
41.75,-122.25,0.7676363636363637,0.972,1.0,0.118,1.0
41.75,-121.75,0.6045454545454546,0.618,1.0,0.0,1.0
41.75,-121.25,0.7000000000000001,1.0,1.0,0.0,1.0
41.75,-120.75,0.7801818181818182,0.85,1.0,0.272,1.0
41.75,-120.25,0.8392727272727274,0.929,1.0,0.398,1.0
41.75,-119.75,0.8063636363636363,0.98,0.8,0.118,1.0
41.75,-119.25,0.7455454545454546,0.933,1.0,0.0,1.0
41.75,-118.75,0.6768181818181819,0.736,1.0,0.0,1.0
41.75,-118.25,0.7337272727272729,0.752,1.0,0.22,1.0
41.75,-117.75,0.8192727272727272,0.878,0.8,0.165,1.0
41.75,-117.25,0.8486363636363635,1.0,1.0,0.469,1.0
41.75,-116.75,0.7788181818181819,1.0,1.0,0.031,1.0
41.75,-116.25,0.8231818181818181,1.0,1.0,0.106,1.0
41.75,-115.75,0.982,1.0,1.0,0.846,1.0
41.75,-115.25,0.9552727272727272,1.0,1.0,0.524,1.0
41.75,-114.75,0.8446363636363636,1.0,1.0,0.039,1.0
41.75,-114.25,0.8715454545454547,1.0,1.0,0.504,1.0
41.75,-113.75,0.9241818181818182,1.0,1.0,0.433,1.0
41.75,-113.25,0.8632727272727272,0.878,1.0,0.504,1.0
41.75,-112.75,0.8145454545454546,0.988,0.8,0.118,1.0
41.75,-112.25,0.8715454545454547,1.0,1.0,0.142,1.0
41.75,-111.75,0.9792727272727273,1.0,1.0,0.772,1.0
41.75,-111.25,0.9238181818181819,1.0,1.0,0.701,1.0
41.75,-110.75,0.9867272727272727,1.0,1.0,0.925,1.0
41.75,-110.25,0.7925454545454543,0.831,1.0,0.02,1.0
41.75,-109.75,0.68,0.85,0.8,0.0,1.0
41.75,-109.25,0.7931818181818181,0.984,1.0,0.024,1.0
41.75,-108.75,0.7540909090909093,0.929,1.0,0.0,1.0
41.75,-108.25,0.8167272727272727,1.0,1.0,0.0,1.0
41.75,-107.75,0.6317272727272727,0.878,1.0,0.0,1.0
41.75,-107.25,0.6349090909090909,0.701,1.0,0.047,1.0
41.75,-106.75,0.6017272727272727,0.744,0.0,0.0,1.0
41.75,-106.25,0.7329090909090908,0.846,1.0,0.291,1.0
41.75,-105.75,0.7100909090909091,0.992,1.0,0.02,1.0
41.75,-105.25,0.7582727272727273,0.929,1.0,0.0,1.0
41.75,-104.75,0.6635454545454545,1.0,1.0,0.0,1.0
41.75,-104.25,0.6269999999999999,0.976,0.0,0.0,1.0
41.75,-103.75,0.5326363636363637,0.626,1.0,0.0,1.0
41.75,-103.25,0.4737272727272728,0.425,0.0,0.0,1.0
41.75,-102.75,0.5367272727272727,0.661,0.0,0.0,1.0
41.75,-102.25,0.6164545454545455,0.835,0.0,0.0,1.0
41.75,-101.75,0.5604545454545454,0.984,0.0,0.0,1.0
41.75,-101.25,0.622,0.988,1.0,0.0,1.0
41.75,-100.75,0.6291818181818182,0.913,0.0,0.0,1.0
41.75,-100.25,0.5744545454545454,0.921,1.0,0.0,1.0
41.75,-99.75,0.5830909090909091,0.689,1.0,0.0,1.0
41.75,-99.25,0.6749999999999999,0.972,1.0,0.0,1.0
41.75,-98.75,0.5239090909090909,0.409,0.0,0.0,1.0
41.75,-98.25,0.6869090909090909,0.961,1.0,0.0,1.0
41.75,-97.75,0.6324545454545455,0.866,1.0,0.0,1.0
41.75,-97.25,0.6881818181818182,0.98,1.0,0.0,1.0
41.75,-96.75,0.6251818181818182,0.724,1.0,0.0,1.0
41.75,-96.25,0.510090909090909,0.496,0.0,0.0,1.0
41.75,-95.75,0.5282727272727272,0.429,1.0,0.0,1.0
41.75,-95.25,0.44281818181818183,0.28,0.0,0.0,1.0
41.75,-94.75,0.4602727272727272,0.161,0.0,0.0,1.0
41.75,-94.25,0.4129999999999999,0.138,0.0,0.0,1.0
41.75,-93.75,0.5229999999999999,0.732,0.0,0.0,1.0
41.75,-93.25,0.44136363636363635,0.445,0.0,0.0,1.0
41.75,-92.75,0.5247272727272727,0.445,1.0,0.0,1.0
41.75,-92.25,0.3893636363636364,0.28,0.0,0.0,1.0
41.75,-91.75,0.334,0.181,0.0,0.0,1.0
41.75,-91.25,0.4288181818181819,0.287,0.0,0.0,1.0
41.75,-90.75,0.3945454545454546,0.15,0.0,0.0,1.0
41.75,-90.25,0.4885454545454545,0.335,0.0,0.0,1.0
41.75,-89.75,0.4148181818181818,0.425,0.0,0.0,1.0
41.75,-89.25,0.3507272727272727,0.205,0.0,0.0,1.0
41.75,-88.75,0.4112727272727273,0.386,0.0,0.0,1.0
41.75,-88.25,0.604909090909091,0.929,0.0,0.0,1.0
41.75,-87.75,0.572,0.555,0.4,0.0,1.0
41.75,-87.25,0.2348181818181818,0.0,0.0,0.0,1.0
41.75,-86.75,0.1968181818181818,0.0,0.0,0.0,1.0
41.75,-86.25,0.3151818181818182,0.035,0.0,0.0,1.0
41.75,-85.75,0.40763636363636363,0.165,0.0,0.0,1.0
41.75,-85.25,0.5002727272727272,0.433,0.0,0.0,1.0
41.75,-84.75,0.5265454545454545,0.417,1.0,0.0,1.0
41.75,-84.25,0.5508181818181818,0.618,0.0,0.0,1.0
41.75,-83.75,0.48354545454545456,0.181,0.0,0.0,1.0
41.75,-83.25,0.34081818181818185,0.024,0.0,0.0,1.0
41.75,-82.75,0.34754545454545455,0.0,0.0,0.0,1.0
41.75,-82.25,0.4470909090909091,0.012,0.0,0.0,1.0
41.75,-81.75,0.47454545454545455,0.22,0.0,0.0,1.0
41.75,-81.25,0.45745454545454545,0.154,0.0,0.0,1.0
41.75,-80.75,0.5218181818181818,0.614,0.0,0.0,1.0
41.75,-80.25,0.6685454545454546,1.0,1.0,0.0,1.0
41.75,-79.75,0.656,1.0,1.0,0.0,1.0
41.75,-79.25,0.6403636363636364,1.0,1.0,0.0,1.0
41.75,-78.75,0.7573636363636363,1.0,1.0,0.0,1.0
41.75,-78.25,0.8113636363636364,1.0,1.0,0.0,1.0
41.75,-77.75,0.8178181818181817,1.0,1.0,0.0,1.0
41.75,-77.25,0.8060000000000002,0.902,1.0,0.0,1.0
41.75,-76.75,0.7416363636363638,1.0,1.0,0.035,1.0
41.75,-76.25,0.6818181818181818,1.0,1.0,0.0,1.0
41.75,-75.75,0.6821818181818181,1.0,1.0,0.0,1.0
41.75,-75.25,0.7215454545454545,1.0,1.0,0.0,1.0
41.75,-74.75,0.7104545454545454,1.0,1.0,0.0,1.0
41.75,-74.25,0.6649090909090909,1.0,1.0,0.0,1.0
41.75,-73.75,0.5587272727272726,0.98,0.0,0.0,1.0
41.75,-73.25,0.7043636363636364,0.976,1.0,0.0,1.0
41.75,-72.75,0.7422727272727272,1.0,1.0,0.0,1.0
41.75,-72.25,0.7132727272727273,0.941,1.0,0.0,1.0
41.75,-71.75,0.7930909090909091,1.0,1.0,0.0,1.0
41.75,-71.25,0.8067272727272726,0.996,1.0,0.0,1.0
41.75,-70.75,0.8128181818181818,1.0,1.0,0.0,1.0
41.75,-70.25,0.7387272727272727,1.0,1.0,0.0,1.0
41.75,-69.75,0.7316363636363636,0.969,1.0,0.0,1.0
41.75,-69.25,0.6636363636363637,1.0,1.0,0.0,1.0
41.75,-68.75,0.7397272727272728,1.0,1.0,0.0,1.0
41.75,-68.25,0.816,1.0,1.0,0.0,1.0
41.75,-67.75,0.6499090909090909,1.0,1.0,0.0,1.0
41.75,-67.25,0.6910000000000001,1.0,1.0,0.0,1.0
41.75,-66.75,0.6949,1.0,1.0,0.0,1.0
41.75,-66.25,0.7025454545454545,1.0,1.0,0.0,1.0
41.75,-65.75,0.7537272727272728,1.0,1.0,0.0,1.0
41.75,-65.25,0.7931818181818181,1.0,1.0,0.0,1.0
41.75,-64.75,0.7777272727272727,1.0,1.0,0.0,1.0
41.75,-64.25,0.8403636363636363,1.0,1.0,0.0,1.0
41.25,-127.75,0.7465454545454545,1.0,1.0,0.063,1.0
41.25,-127.25,0.7498181818181819,1.0,1.0,0.0,1.0
41.25,-126.75,0.7537272727272726,0.882,1.0,0.075,1.0
41.25,-126.25,0.6123636363636364,0.665,1.0,0.0,1.0
41.25,-125.75,0.6581818181818182,0.976,1.0,0.0,1.0
41.25,-125.25,0.7938181818181818,1.0,1.0,0.11,1.0
41.25,-124.75,0.5780909090909091,0.902,1.0,0.0,1.0
41.25,-124.25,0.6686363636363636,0.937,1.0,0.0,1.0
41.25,-123.75,0.7198181818181818,1.0,1.0,0.0,1.0
41.25,-123.25,0.6957272727272727,0.972,1.0,0.0,1.0
41.25,-122.75,0.6229999999999999,0.728,0.4,0.02,1.0
41.25,-122.25,0.7820909090909091,0.965,1.0,0.394,1.0
41.25,-121.75,0.7273636363636363,0.902,1.0,0.209,1.0
41.25,-121.25,0.7701818181818182,1.0,1.0,0.0,1.0
41.25,-120.75,0.8490000000000001,1.0,1.0,0.185,1.0
41.25,-120.25,0.8610909090909092,1.0,1.0,0.362,1.0
41.25,-119.75,0.7444545454545455,0.894,1.0,0.0,1.0
41.25,-119.25,0.7250909090909091,0.929,0.8,0.0,1.0
41.25,-118.75,0.5734545454545454,0.606,1.0,0.016,1.0
41.25,-118.25,0.7294545454545454,0.969,1.0,0.098,1.0
41.25,-117.75,0.7509090909090909,0.988,1.0,0.134,1.0
41.25,-117.25,0.7427272727272726,0.976,1.0,0.217,1.0
41.25,-116.75,0.7830909090909092,0.984,1.0,0.106,1.0
41.25,-116.25,0.9340909090909091,1.0,1.0,0.736,1.0
41.25,-115.75,0.8903636363636364,1.0,1.0,0.24,1.0
41.25,-115.25,0.8007272727272727,0.996,1.0,0.008,1.0
41.25,-114.75,0.8368181818181818,1.0,1.0,0.0,1.0
41.25,-114.25,0.8792727272727273,1.0,1.0,0.102,1.0
41.25,-113.75,0.7791818181818182,1.0,1.0,0.047,1.0
41.25,-113.25,0.8109999999999999,1.0,1.0,0.0,1.0
41.25,-112.75,0.6317272727272727,0.894,1.0,0.102,1.0
41.25,-112.25,0.8997272727272727,0.996,0.8,0.122,1.0
41.25,-111.75,0.9406363636363636,1.0,1.0,0.469,1.0
41.25,-111.25,0.8736363636363635,1.0,1.0,0.555,1.0
41.25,-110.75,0.8315454545454544,0.902,1.0,0.189,1.0
41.25,-110.25,0.6607272727272728,0.791,1.0,0.087,1.0
41.25,-109.75,0.8177272727272729,0.913,1.0,0.189,1.0
41.25,-109.25,0.8102727272727273,0.976,1.0,0.307,1.0
41.25,-108.75,0.8078181818181819,0.996,1.0,0.0,1.0
41.25,-108.25,0.8075454545454547,0.965,1.0,0.0,1.0
41.25,-107.75,0.6907272727272727,0.878,1.0,0.0,1.0
41.25,-107.25,0.845090909090909,1.0,1.0,0.217,1.0
41.25,-106.75,0.7598181818181818,0.961,1.0,0.0,1.0
41.25,-106.25,0.8500000000000001,0.972,0.8,0.209,1.0
41.25,-105.75,0.7701818181818183,1.0,1.0,0.0,1.0
41.25,-105.25,0.6610909090909091,0.701,1.0,0.0,1.0
41.25,-104.75,0.5665454545454545,0.555,1.0,0.0,1.0
41.25,-104.25,0.7551818181818182,0.925,0.8,0.0,1.0
