latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
49.75,-54.25,0.801,0.846,3,0.583,0.929
49.75,-53.75,0.778,0.823,3,0.563,0.902
49.75,-53.25,0.771,0.817,3,0.571,0.878
49.75,-52.75,0.755,0.821,4,0.500,0.878
49.75,-52.25,0.770,0.874,4,0.445,0.886
49.75,-51.75,0.774,0.866,4,0.461,0.902
49.75,-51.25,0.846,0.900,4,0.669,0.917
49.25,-126.25,0.680,0.748,3,0.327,0.898
49.25,-125.75,0.793,0.833,3,0.516,0.992
49.25,-125.25,0.720,0.772,3,0.484,0.854
49.25,-124.75,0.767,0.811,3,0.524,0.921
49.25,-124.25,0.634,0.683,3,0.268,0.902
49.25,-123.75,0.620,0.640,3,0.331,0.870
49.25,-123.25,0.663,0.709,3,0.362,0.874
49.25,-122.75,0.798,0.870,3,0.516,0.937
49.25,-122.25,0.760,0.756,3,0.606,0.921
49.25,-121.75,0.767,0.770,3,0.654,0.874
49.25,-121.25,0.901,0.929,4,0.744,1.000
49.25,-120.75,0.901,0.915,4,0.772,1.000
49.25,-120.25,0.890,0.892,4,0.795,0.980
49.25,-119.75,0.841,0.860,3,0.685,0.957
49.25,-119.25,0.863,0.894,4,0.744,0.921
49.25,-118.75,0.874,0.870,3,0.780,0.976
49.25,-118.25,0.848,0.870,3,0.728,0.925
49.25,-117.75,0.754,0.774,3,0.606,0.862
49.25,-117.25,0.862,0.870,3,0.795,0.913
49.25,-116.75,0.749,0.756,3,0.689,0.795
49.25,-116.25,0.848,0.852,3,0.795,0.894
49.25,-115.75,0.828,0.811,3,0.783,0.906
49.25,-115.25,0.690,0.681,3,0.650,0.748
49.25,-114.75,0.811,0.827,3,0.720,0.870
49.25,-114.25,0.868,0.894,4,0.787,0.898
49.25,-113.75,0.772,0.762,3,0.709,0.854
49.25,-113.25,0.689,0.675,3,0.618,0.787
49.25,-112.75,0.681,0.642,3,0.531,0.909
49.25,-112.25,0.710,0.697,3,0.520,0.925
49.25,-111.75,0.678,0.642,3,0.512,0.917
49.25,-111.25,0.653,0.642,3,0.575,0.752
49.25,-110.75,0.840,0.811,3,0.764,0.976
49.25,-110.25,0.705,0.691,3,0.531,0.906
49.25,-109.75,0.674,0.707,3,0.539,0.744
49.25,-109.25,0.645,0.654,3,0.500,0.772
49.25,-108.75,0.569,0.549,2,0.425,0.752
49.25,-108.25,0.688,0.673,3,0.646,0.760
49.25,-107.75,0.694,0.685,3,0.634,0.772
49.25,-107.25,0.651,0.630,3,0.563,0.783
49.25,-106.75,0.658,0.654,3,0.476,0.850
49.25,-106.25,0.698,0.713,3,0.563,0.803
49.25,-105.75,0.643,0.614,3,0.602,0.740
49.25,-105.25,0.619,0.596,3,0.587,0.697
49.25,-104.75,0.583,0.579,3,0.496,0.677
49.25,-104.25,0.594,0.526,3,0.508,0.815
49.25,-103.75,0.544,0.533,3,0.492,0.618
49.25,-103.25,0.541,0.514,3,0.457,0.681
49.25,-102.75,0.548,0.522,3,0.500,0.650
49.25,-102.25,0.561,0.524,3,0.516,0.681
49.25,-101.75,0.568,0.555,3,0.492,0.669
49.25,-101.25,0.527,0.551,3,0.413,0.591
49.25,-100.75,0.544,0.594,3,0.331,0.657
49.25,-100.25,0.559,0.571,2,0.374,0.720
49.25,-99.75,0.526,0.547,2,0.295,0.713
49.25,-99.25,0.530,0.555,2,0.331,0.681
49.25,-98.75,0.617,0.624,3,0.500,0.720
49.25,-98.25,0.568,0.533,3,0.390,0.815
49.25,-97.75,0.759,0.776,3,0.650,0.835
49.25,-97.25,0.779,0.778,3,0.685,0.874
49.25,-96.75,0.714,0.707,3,0.642,0.799
49.25,-96.25,0.692,0.667,3,0.594,0.839
49.25,-95.75,0.670,0.616,3,0.575,0.874
49.25,-95.25,0.710,0.632,3,0.618,0.957
49.25,-94.75,0.721,0.699,3,0.602,0.886
49.25,-94.25,0.803,0.833,3,0.614,0.933
49.25,-93.75,0.841,0.868,3,0.626,1.000
49.25,-93.25,0.829,0.872,3,0.571,1.000
49.25,-92.75,0.828,0.858,3,0.594,1.000
49.25,-92.25,0.811,0.858,3,0.528,1.000
49.25,-91.75,0.771,0.811,3,0.500,0.961
49.25,-91.25,0.806,0.882,3,0.512,0.949
49.25,-90.75,0.776,0.843,3,0.441,0.980
49.25,-90.25,0.711,0.783,3,0.382,0.894
49.25,-89.75,0.807,0.894,4,0.441,1.000
49.25,-89.25,0.836,0.919,4,0.504,1.000
49.25,-88.75,0.791,0.791,3,0.583,1.000
49.25,-88.25,0.758,0.750,3,0.531,1.000
49.25,-87.75,0.767,0.740,3,0.587,1.000
49.25,-87.25,0.741,0.789,4,0.386,1.000
49.25,-86.75,0.727,0.752,4,0.406,1.000
49.25,-86.25,0.693,0.750,4,0.272,1.000
49.25,-85.75,0.723,0.825,4,0.283,0.957
49.25,-85.25,0.836,0.959,4,0.445,0.980
49.25,-84.75,0.781,0.823,3,0.476,1.000
49.25,-84.25,0.828,0.906,4,0.500,1.000
49.25,-83.75,0.820,0.896,4,0.516,0.972
49.25,-83.25,0.819,0.943,4,0.390,1.000
49.25,-82.75,0.725,0.825,3,0.378,0.874
49.25,-82.25,0.738,0.825,3,0.378,0.925
49.25,-81.75,0.702,0.781,3,0.370,0.874
49.25,-81.25,0.738,0.840,3,0.406,0.866
49.25,-80.75,0.732,0.835,3,0.413,0.846
49.25,-80.25,0.757,0.850,3,0.425,0.902
49.25,-79.75,0.784,0.868,4,0.500,0.902
49.25,-79.25,0.750,0.793,3,0.496,0.917
49.25,-78.75,0.731,0.799,3,0.453,0.874
49.25,-78.25,0.700,0.746,3,0.437,0.870
49.25,-77.75,0.633,0.638,3,0.484,0.772
49.25,-77.25,0.688,0.675,3,0.535,0.866
49.25,-76.75,0.739,0.746,3,0.583,0.882
49.25,-76.25,0.671,0.693,3,0.402,0.898
49.25,-75.75,0.717,0.691,3,0.610,0.878
49.25,-75.25,0.638,0.646,3,0.398,0.862
49.25,-74.75,0.713,0.716,3,0.567,0.854
49.25,-74.25,0.687,0.683,3,0.500,0.882
49.25,-73.75,0.667,0.634,3,0.445,0.957
49.25,-73.25,0.725,0.724,3,0.516,0.937
49.25,-72.75,0.736,0.760,3,0.520,0.906
49.25,-72.25,0.761,0.785,3,0.567,0.906
49.25,-71.75,0.689,0.705,3,0.441,0.906
49.25,-71.25,0.621,0.594,2,0.457,0.839
49.25,-70.75,0.682,0.677,3,0.551,0.823
49.25,-70.25,0.681,0.675,3,0.516,0.858
49.25,-69.75,0.717,0.671,3,0.638,0.886
49.25,-69.25,0.688,0.656,3,0.520,0.921
49.25,-68.75,0.763,0.799,3,0.528,0.925
49.25,-68.25,0.789,0.789,3,0.717,0.858
49.25,-67.75,0.746,0.768,3,0.571,0.878
49.25,-67.25,0.695,0.681,3,0.602,0.815
49.25,-66.75,0.658,0.650,3,0.547,0.787
49.25,-66.25,0.680,0.683,3,0.516,0.839
49.25,-65.75,0.698,0.707,3,0.531,0.846
49.25,-65.25,0.702,0.703,3,0.575,0.827
49.25,-64.75,0.713,0.685,3,0.622,0.862
49.25,-64.25,0.691,0.687,3,0.575,0.815
49.25,-63.75,0.643,0.659,3,0.563,0.689
49.25,-63.25,0.675,0.709,3,0.563,0.720
49.25,-62.75,0.708,0.695,3,0.591,0.850
49.25,-62.25,0.705,0.720,3,0.512,0.866
49.25,-61.75,0.706,0.671,3,0.587,0.894
49.25,-61.25,0.689,0.719,3,0.402,0.917
49.25,-60.75,0.647,0.728,3,0.362,0.768
49.25,-60.25,0.718,0.768,3,0.421,0.917
49.25,-59.75,0.778,0.758,3,0.598,1.000
49.25,-59.25,0.785,0.801,3,0.579,0.957
49.25,-58.75,0.676,0.705,3,0.335,0.961
49.25,-58.25,0.770,0.746,3,0.634,0.953
49.25,-57.75,0.796,0.784,3,0.618,1.000
49.25,-57.25,0.807,0.803,3,0.622,1.000
49.25,-56.75,0.788,0.799,3,0.551,1.000
49.25,-56.25,0.739,0.793,3,0.512,0.858
49.25,-55.75,0.786,0.819,3,0.508,1.000
49.25,-55.25,0.840,0.896,3,0.567,1.000
49.25,-54.75,0.879,0.907,4,0.701,1.000
49.25,-54.25,0.905,0.886,4,0.862,0.988
49.25,-53.75,0.901,0.886,4,0.862,0.969
49.25,-53.25,0.797,0.846,3,0.512,0.984
49.25,-52.75,0.783,0.868,4,0.480,0.917
49.25,-52.25,0.795,0.878,4,0.457,0.969
49.25,-51.75,0.794,0.878,4,0.421,1.000
49.25,-51.25,0.814,0.882,4,0.583,0.909
48.75,-126.25,0.676,0.738,3,0.252,0.976
48.75,-125.75,0.598,0.581,3,0.248,0.984
48.75,-125.25,0.692,0.748,3,0.335,0.937
48.75,-124.75,0.746,0.811,3,0.409,0.953
48.75,-124.25,0.773,0.821,3,0.579,0.870
48.75,-123.75,0.737,0.799,3,0.520,0.831
48.75,-123.25,0.642,0.659,3,0.339,0.909
48.75,-122.75,0.661,0.656,3,0.398,0.933
48.75,-122.25,0.765,0.825,3,0.516,0.894
48.75,-121.75,0.854,0.880,3,0.709,0.949
48.75,-121.25,0.875,0.880,3,0.740,1.000
48.75,-120.75,0.903,0.933,4,0.744,1.000
48.75,-120.25,0.887,0.890,3,0.768,1.000
48.75,-119.75,0.825,0.900,4,0.559,0.941
48.75,-119.25,0.755,0.797,3,0.516,0.909
48.75,-118.75,0.800,0.839,3,0.622,0.902
48.75,-118.25,0.799,0.803,3,0.709,0.882
48.75,-117.75,0.796,0.846,3,0.579,0.913
48.75,-117.25,0.808,0.856,3,0.634,0.886
48.75,-116.75,0.788,0.789,3,0.728,0.846
48.75,-116.25,0.755,0.732,3,0.638,0.917
48.75,-115.75,0.792,0.785,3,0.669,0.929
48.75,-115.25,0.775,0.774,3,0.752,0.799
48.75,-114.75,0.860,0.874,3,0.795,0.898
48.75,-114.25,0.809,0.809,3,0.705,0.913
48.75,-113.75,0.833,0.854,3,0.709,0.913
48.75,-113.25,0.879,0.872,3,0.815,0.957
48.75,-112.75,0.709,0.671,3,0.602,0.890
48.75,-112.25,0.657,0.596,3,0.480,0.953
48.75,-111.75,0.636,0.618,3,0.457,0.850
48.75,-111.25,0.818,0.813,3,0.701,0.945
48.75,-110.75,0.720,0.689,3,0.646,0.858
48.75,-110.25,0.725,0.726,3,0.587,0.862
48.75,-109.75,0.710,0.709,3,0.528,0.894
48.75,-109.25,0.711,0.738,3,0.539,0.827
48.75,-108.75,0.732,0.766,3,0.606,0.791
48.75,-108.25,0.669,0.675,3,0.555,0.772
48.75,-107.75,0.758,0.711,3,0.650,0.961
48.75,-107.25,0.705,0.695,3,0.567,0.862
48.75,-106.75,0.636,0.636,3,0.484,0.787
48.75,-106.25,0.585,0.622,3,0.295,0.799
48.75,-105.75,0.598,0.602,3,0.323,0.866
48.75,-105.25,0.512,0.508,3,0.323,0.709
48.75,-104.75,0.547,0.543,3,0.469,0.634
48.75,-104.25,0.612,0.610,3,0.441,0.787
48.75,-103.75,0.603,0.545,2,0.453,0.870
48.75,-103.25,0.571,0.555,2,0.433,0.740
48.75,-102.75,0.544,0.514,3,0.398,0.752
48.75,-102.25,0.523,0.510,2,0.492,0.579
48.75,-101.75,0.447,0.422,2,0.398,0.547
48.75,-101.25,0.515,0.536,2,0.394,0.594
48.75,-100.75,0.521,0.547,3,0.390,0.598
48.75,-100.25,0.614,0.591,3,0.531,0.744
48.75,-99.75,0.579,0.555,2,0.335,0.870
48.75,-99.25,0.540,0.546,2,0.307,0.764
48.75,-98.75,0.669,0.652,3,0.429,0.945
48.75,-98.25,0.688,0.673,3,0.531,0.874
48.75,-97.75,0.704,0.715,3,0.520,0.866
48.75,-97.25,0.822,0.789,3,0.728,0.980
48.75,-96.75,0.720,0.707,3,0.646,0.819
48.75,-96.25,0.758,0.748,3,0.673,0.862
48.75,-95.75,0.712,0.689,3,0.610,0.858
48.75,-95.25,0.698,0.644,3,0.528,0.976
48.75,-94.75,0.701,0.687,3,0.547,0.882
48.75,-94.25,0.750,0.707,3,0.614,0.972
48.75,-93.75,0.820,0.833,3,0.614,1.000
48.75,-93.25,0.772,0.783,3,0.520,1.000
48.75,-92.75,0.778,0.783,3,0.543,1.000
48.75,-92.25,0.817,0.839,3,0.602,0.988
48.75,-91.75,0.811,0.854,3,0.539,0.996
48.75,-91.25,0.838,0.888,3,0.575,1.000
48.75,-90.75,0.823,0.844,3,0.602,1.000
48.75,-90.25,0.795,0.858,4,0.465,1.000
48.75,-89.75,0.810,0.945,4,0.350,1.000
48.75,-89.25,0.815,0.929,4,0.413,0.988
48.75,-88.75,0.798,0.844,3,0.504,1.000
48.75,-88.25,0.804,0.874,4,0.469,1.000
48.75,-87.75,0.742,0.742,2,0.484,1.000
48.75,-87.25,0.833,0.894,3,0.543,1.000
48.75,-86.75,0.808,0.915,4,0.409,0.992
48.75,-86.25,0.819,0.931,4,0.413,1.000
48.75,-85.75,0.758,0.896,4,0.276,0.965
48.75,-85.25,0.770,0.864,4,0.374,0.976
48.75,-84.75,0.830,0.929,4,0.496,0.965
48.75,-84.25,0.827,0.884,4,0.539,1.000
48.75,-83.75,0.777,0.819,3,0.500,0.969
48.75,-83.25,0.787,0.882,4,0.472,0.913
48.75,-82.75,0.742,0.846,4,0.378,0.898
48.75,-82.25,0.743,0.856,3,0.378,0.882
48.75,-81.75,0.762,0.844,3,0.465,0.894
48.75,-81.25,0.769,0.872,4,0.421,0.909
48.75,-80.75,0.760,0.854,3,0.409,0.921
48.75,-80.25,0.729,0.825,3,0.402,0.866
48.75,-79.75,0.717,0.795,3,0.437,0.843
48.75,-79.25,0.670,0.703,3,0.370,0.906
48.75,-78.75,0.710,0.793,3,0.386,0.866
48.75,-78.25,0.699,0.782,3,0.354,0.878
48.75,-77.75,0.646,0.663,3,0.457,0.799
48.75,-77.25,0.682,0.701,3,0.496,0.831
48.75,-76.75,0.661,0.663,3,0.559,0.760
48.75,-76.25,0.719,0.750,3,0.512,0.862
48.75,-75.75,0.728,0.732,3,0.575,0.874
48.75,-75.25,0.756,0.795,3,0.555,0.878
48.75,-74.75,0.718,0.744,3,0.504,0.878
48.75,-74.25,0.681,0.711,3,0.476,0.827
48.75,-73.75,0.663,0.624,2,0.445,0.961
48.75,-73.25,0.706,0.722,3,0.520,0.858
48.75,-72.75,0.649,0.671,3,0.413,0.839
48.75,-72.25,0.592,0.604,2,0.362,0.799
48.75,-71.75,0.647,0.669,3,0.319,0.929
48.75,-71.25,0.720,0.827,3,0.323,0.902
48.75,-70.75,0.736,0.726,3,0.571,0.921
48.75,-70.25,0.696,0.681,3,0.571,0.850
48.75,-69.75,0.672,0.618,3,0.531,0.921
48.75,-69.25,0.779,0.776,3,0.677,0.890
48.75,-68.75,0.658,0.646,3,0.465,0.874
48.75,-68.25,0.658,0.663,2,0.378,0.929
48.75,-67.75,0.655,0.675,3,0.457,0.811
48.75,-67.25,0.807,0.813,3,0.681,0.921
48.75,-66.75,0.848,0.850,3,0.756,0.937
48.75,-66.25,0.818,0.833,3,0.677,0.929
48.75,-65.75,0.753,0.707,3,0.661,0.937
48.75,-65.25,0.793,0.819,3,0.646,0.890
48.75,-64.75,0.789,0.823,3,0.634,0.878
48.75,-64.25,0.745,0.738,3,0.681,0.823
48.75,-63.75,0.741,0.744,3,0.717,0.760
48.75,-63.25,0.671,0.665,3,0.587,0.768
48.75,-62.75,0.745,0.766,3,0.642,0.807
48.75,-62.25,0.698,0.699,3,0.622,0.772
48.75,-61.75,0.679,0.638,3,0.528,0.913
48.75,-61.25,0.671,0.707,3,0.476,0.795
48.75,-60.75,0.663,0.656,3,0.465,0.878
48.75,-60.25,0.616,0.663,3,0.311,0.827
48.75,-59.75,0.692,0.744,3,0.417,0.862
48.75,-59.25,0.718,0.748,3,0.508,0.866
48.75,-58.75,0.727,0.724,3,0.575,0.886
48.75,-58.25,0.789,0.815,3,0.661,0.866
48.75,-57.75,0.799,0.797,3,0.650,0.953
48.75,-57.25,0.779,0.819,3,0.508,0.969
48.75,-56.75,0.739,0.750,3,0.551,0.906
48.75,-56.25,0.774,0.738,3,0.638,0.984
48.75,-55.75,0.859,0.917,4,0.602,1.000
48.75,-55.25,0.795,0.831,3,0.524,0.996
48.75,-54.75,0.847,0.860,3,0.669,1.000
48.75,-54.25,0.912,0.921,4,0.807,1.000
48.75,-53.75,0.829,0.848,3,0.646,0.972
48.75,-53.25,0.766,0.793,3,0.551,0.925
48.75,-52.75,0.722,0.766,4,0.461,0.898
48.75,-52.25,0.729,0.781,4,0.476,0.878
48.75,-51.75,0.768,0.860,3,0.465,0.886
48.75,-51.25,0.799,0.852,3,0.535,0.957
48.25,-126.75,0.678,0.760,3,0.295,0.898
48.25,-126.25,0.676,0.754,3,0.272,0.925
48.25,-125.75,0.658,0.746,3,0.256,0.886
48.25,-125.25,0.665,0.791,3,0.260,0.819
48.25,-124.75,0.665,0.717,3,0.370,0.858
48.25,-124.25,0.645,0.719,3,0.386,0.756
48.25,-123.75,0.603,0.652,3,0.362,0.748
48.25,-123.25,0.624,0.695,3,0.252,0.854
48.25,-122.75,0.690,0.758,4,0.283,0.961
48.25,-122.25,0.744,0.793,3,0.429,0.961
48.25,-121.75,0.846,0.892,3,0.657,0.945
48.25,-121.25,0.886,0.931,3,0.681,1.000
48.25,-120.75,0.855,0.894,4,0.701,0.933
48.25,-120.25,0.797,0.874,3,0.555,0.886
48.25,-119.75,0.730,0.752,3,0.531,0.886
48.25,-119.25,0.724,0.756,3,0.559,0.827
48.25,-118.75,0.774,0.811,3,0.598,0.878
48.25,-118.25,0.727,0.787,3,0.539,0.795
48.25,-117.75,0.668,0.661,3,0.575,0.776
48.25,-117.25,0.748,0.760,3,0.594,0.878
48.25,-116.75,0.838,0.876,4,0.677,0.921
48.25,-116.25,0.819,0.856,3,0.669,0.894
48.25,-115.75,0.855,0.843,3,0.823,0.913
48.25,-115.25,0.818,0.827,3,0.760,0.858
48.25,-114.75,0.864,0.882,3,0.760,0.933
48.25,-114.25,0.751,0.746,3,0.654,0.858
48.25,-113.75,0.872,0.874,3,0.846,0.894
48.25,-113.25,0.891,0.890,4,0.823,0.961
48.25,-112.75,0.741,0.717,3,0.618,0.913
48.25,-112.25,0.561,0.470,2,0.421,0.882
48.25,-111.75,0.572,0.537,3,0.413,0.799
48.25,-111.25,0.678,0.675,3,0.461,0.902
48.25,-110.75,0.569,0.586,2,0.382,0.720
48.25,-110.25,0.682,0.709,3,0.508,0.803
48.25,-109.75,0.749,0.730,3,0.689,0.846
48.25,-109.25,0.805,0.789,3,0.760,0.882
48.25,-108.75,0.709,0.723,3,0.638,0.752
48.25,-108.25,0.710,0.719,3,0.512,0.890
48.25,-107.75,0.703,0.669,3,0.555,0.917
48.25,-107.25,0.675,0.673,3,0.457,0.898
48.25,-106.75,0.637,0.616,2,0.402,0.913
48.25,-106.25,0.625,0.628,2,0.335,0.909
48.25,-105.75,0.625,0.596,3,0.327,0.980
48.25,-105.25,0.615,0.592,3,0.374,0.902
48.25,-104.75,0.535,0.490,2,0.425,0.736
48.25,-104.25,0.572,0.512,2,0.413,0.850
48.25,-103.75,0.577,0.539,2,0.437,0.791
48.25,-103.25,0.554,0.480,2,0.421,0.835
48.25,-102.75,0.575,0.508,3,0.445,0.839
48.25,-102.25,0.567,0.524,3,0.429,0.791
48.25,-101.75,0.521,0.461,2,0.350,0.811
48.25,-101.25,0.494,0.470,2,0.398,0.638
48.25,-100.75,0.605,0.594,3,0.575,0.657
48.25,-100.25,0.591,0.620,3,0.457,0.665
48.25,-99.75,0.690,0.650,3,0.543,0.917
48.25,-99.25,0.664,0.593,3,0.520,0.953
48.25,-98.75,0.700,0.697,3,0.457,0.949
48.25,-98.25,0.613,0.561,3,0.472,0.858
48.25,-97.75,0.677,0.652,3,0.555,0.850
48.25,-97.25,0.834,0.819,3,0.752,0.945
48.25,-96.75,0.796,0.797,3,0.689,0.902
48.25,-96.25,0.698,0.661,3,0.591,0.878
48.25,-95.75,0.648,0.604,3,0.492,0.890
48.25,-95.25,0.723,0.669,3,0.614,0.941
48.25,-94.75,0.706,0.656,3,0.512,1.000
48.25,-94.25,0.731,0.730,3,0.492,0.972
48.25,-93.75,0.782,0.811,3,0.508,1.000
48.25,-93.25,0.776,0.778,3,0.547,1.000
48.25,-92.75,0.752,0.730,3,0.547,1.000
48.25,-92.25,0.790,0.783,3,0.594,1.000
48.25,-91.75,0.800,0.823,3,0.555,1.000
48.25,-91.25,0.821,0.868,3,0.547,1.000
48.25,-90.75,0.828,0.866,3,0.579,1.000
48.25,-90.25,0.783,0.856,4,0.421,1.000
48.25,-89.75,0.785,0.882,4,0.378,1.000
48.25,-89.25,0.756,0.844,4,0.339,0.996
48.25,-88.75,0.698,0.750,4,0.299,0.992
48.25,-88.25,0.728,0.748,4,0.417,1.000
48.25,-87.75,0.733,0.732,2,0.469,1.000
48.25,-87.25,0.690,0.699,4,0.362,1.000
48.25,-86.75,0.712,0.689,2,0.469,1.000
48.25,-86.25,0.746,0.768,4,0.457,0.992
48.25,-85.75,0.823,0.929,4,0.433,1.000
48.25,-85.25,0.758,0.819,4,0.406,0.988
48.25,-84.75,0.805,0.860,4,0.500,1.000
48.25,-84.25,0.807,0.860,3,0.512,0.996
48.25,-83.75,0.772,0.815,3,0.512,0.945
48.25,-83.25,0.818,0.888,4,0.500,0.996
48.25,-82.75,0.796,0.905,4,0.429,0.945
48.25,-82.25,0.770,0.866,4,0.374,0.972
48.25,-81.75,0.755,0.844,4,0.378,0.953
48.25,-81.25,0.747,0.815,4,0.409,0.949
48.25,-80.75,0.727,0.809,4,0.374,0.917
48.25,-80.25,0.741,0.835,3,0.370,0.925
48.25,-79.75,0.713,0.841,4,0.276,0.894
48.25,-79.25,0.744,0.846,3,0.362,0.921
48.25,-78.75,0.719,0.815,3,0.390,0.858
48.25,-78.25,0.650,0.722,3,0.299,0.854
48.25,-77.75,0.731,0.760,3,0.480,0.925
48.25,-77.25,0.652,0.665,3,0.358,0.921
48.25,-76.75,0.724,0.740,3,0.504,0.913
48.25,-76.25,0.687,0.715,3,0.488,0.831
48.25,-75.75,0.688,0.671,3,0.500,0.909
48.25,-75.25,0.682,0.655,3,0.591,0.827
48.25,-74.75,0.685,0.661,3,0.594,0.823
48.25,-74.25,0.640,0.691,3,0.339,0.839
48.25,-73.75,0.666,0.766,3,0.280,0.854
48.25,-73.25,0.742,0.687,3,0.614,0.980
48.25,-72.75,0.706,0.785,3,0.386,0.866
48.25,-72.25,0.731,0.797,3,0.453,0.878
48.25,-71.75,0.678,0.717,3,0.354,0.925
48.25,-71.25,0.680,0.748,3,0.429,0.795
48.25,-70.75,0.656,0.774,3,0.232,0.846
48.25,-70.25,0.774,0.789,3,0.665,0.850
48.25,-69.75,0.759,0.770,3,0.583,0.913
48.25,-69.25,0.681,0.691,3,0.512,0.831
48.25,-68.75,0.668,0.648,3,0.543,0.835
48.25,-68.25,0.819,0.829,3,0.685,0.933
48.25,-67.75,0.804,0.823,3,0.606,0.965
48.25,-67.25,0.725,0.728,3,0.650,0.795
48.25,-66.75,0.737,0.697,3,0.661,0.894
48.25,-66.25,0.731,0.744,3,0.555,0.882
48.25,-65.75,0.765,0.803,3,0.594,0.858
48.25,-65.25,0.805,0.785,3,0.724,0.925
48.25,-64.75,0.789,0.821,3,0.634,0.882
48.25,-64.25,0.683,0.691,3,0.528,0.823
48.25,-63.75,0.677,0.677,3,0.465,0.890
48.25,-63.25,0.735,0.728,3,0.634,0.850
48.25,-62.75,0.722,0.750,3,0.512,0.874
48.25,-62.25,0.658,0.693,3,0.496,0.752
48.25,-61.75,0.719,0.746,3,0.520,0.862
48.25,-61.25,0.687,0.699,3,0.559,0.791
48.25,-60.75,0.585,0.596,3,0.500,0.646
48.25,-60.25,0.651,0.677,3,0.390,0.858
48.25,-59.75,0.718,0.732,3,0.528,0.878
48.25,-59.25,0.635,0.596,3,0.531,0.815
48.25,-58.75,0.720,0.722,3,0.626,0.811
48.25,-58.25,0.798,0.764,3,0.740,0.925
48.25,-57.75,0.713,0.736,3,0.500,0.878
48.25,-57.25,0.733,0.738,3,0.555,0.902
48.25,-56.75,0.750,0.760,3,0.594,0.886
48.25,-56.25,0.766,0.713,3,0.646,0.992
48.25,-55.75,0.834,0.841,3,0.669,0.984
48.25,-55.25,0.820,0.878,3,0.606,0.917
48.25,-54.75,0.892,0.898,3,0.776,0.996
48.25,-54.25,0.881,0.876,3,0.772,1.000
48.25,-53.75,0.884,0.874,3,0.787,1.000
48.25,-53.25,0.846,0.882,3,0.705,0.917
48.25,-52.75,0.776,0.805,3,0.618,0.874
48.25,-52.25,0.778,0.839,3,0.555,0.878
48.25,-51.75,0.790,0.880,4,0.500,0.902
48.25,-51.25,0.762,0.845,4,0.425,0.933
47.75,-126.25,0.704,0.738,3,0.386,0.953
47.75,-125.75,0.575,0.579,3,0.315,0.827
47.75,-125.25,0.581,0.606,3,0.295,0.815
47.75,-124.75,0.576,0.661,3,0.280,0.701
47.75,-124.25,0.698,0.724,3,0.480,0.862
47.75,-123.75,0.794,0.848,3,0.583,0.898
47.75,-123.25,0.837,0.876,3,0.634,0.961
47.75,-122.75,0.658,0.640,3,0.417,0.937
47.75,-122.25,0.692,0.756,3,0.327,0.929
47.75,-121.75,0.757,0.762,3,0.563,0.941
47.75,-121.25,0.864,0.864,3,0.728,1.000
47.75,-120.75,0.817,0.854,3,0.661,0.898
47.75,-120.25,0.686,0.787,3,0.354,0.815
47.75,-119.75,0.628,0.661,3,0.445,0.744
47.75,-119.25,0.595,0.640,3,0.382,0.720
47.75,-118.75,0.691,0.709,3,0.606,0.740
47.75,-118.25,0.659,0.665,3,0.500,0.807
47.75,-117.75,0.633,0.663,3,0.461,0.744
47.75,-117.25,0.717,0.756,3,0.539,0.819
47.75,-116.75,0.763,0.734,3,0.622,0.961
47.75,-116.25,0.909,0.947,4,0.791,0.953
47.75,-115.75,0.879,0.896,4,0.803,0.921
47.75,-115.25,0.915,0.906,4,0.858,0.992
47.75,-114.75,0.909,0.896,4,0.874,0.972
47.75,-114.25,0.791,0.793,3,0.701,0.878
47.75,-113.75,0.871,0.876,4,0.807,0.925
47.75,-113.25,0.910,0.915,4,0.858,0.953
47.75,-112.75,0.913,0.909,4,0.850,0.984
47.75,-112.25,0.691,0.720,3,0.516,0.807
47.75,-111.75,0.606,0.626,3,0.461,0.713
47.75,-111.25,0.620,0.640,3,0.480,0.720
47.75,-110.75,0.686,0.693,3,0.622,0.736
47.75,-110.25,0.660,0.675,3,0.512,0.776
47.75,-109.75,0.647,0.634,3,0.488,0.831
47.75,-109.25,0.644,0.659,3,0.421,0.835
47.75,-108.75,0.612,0.695,3,0.280,0.780
47.75,-108.25,0.639,0.669,3,0.465,0.752
47.75,-107.75,0.630,0.652,3,0.465,0.752
47.75,-107.25,0.623,0.650,3,0.465,0.728
47.75,-106.75,0.584,0.553,2,0.413,0.815
47.75,-106.25,0.681,0.632,3,0.551,0.909
47.75,-105.75,0.609,0.646,3,0.390,0.756
47.75,-105.25,0.608,0.648,3,0.453,0.685
47.75,-104.75,0.597,0.573,3,0.496,0.748
47.75,-104.25,0.616,0.577,3,0.508,0.803
47.75,-103.75,0.565,0.531,3,0.496,0.701
47.75,-103.25,0.538,0.506,2,0.457,0.681
47.75,-102.75,0.605,0.512,2,0.484,0.913
47.75,-102.25,0.573,0.575,3,0.433,0.709
47.75,-101.75,0.535,0.463,2,0.346,0.866
47.75,-101.25,0.556,0.469,2,0.394,0.894
47.75,-100.75,0.657,0.622,3,0.469,0.913
47.75,-100.25,0.585,0.563,3,0.469,0.744
47.75,-99.75,0.573,0.565,3,0.535,0.626
47.75,-99.25,0.593,0.603,3,0.516,0.650
